"BIZ_UNIT","PD_S_C","PD_S_NM","PD_M_NM","PD_H_NM","cnt.x","cnt.y","percent"
"A02",851,"미국산초이스등급소고기","미국산소고기","축산",993,13538,0.073349091
"A02",852,"미국산프라임등급소고기","미국산소고기","축산",314,13538,0.023193973
"A02",864,"뉴질랜드산소고기","기타국소고기","축산",7,13538,0.000517063
"A02",866,"캐나다산소고기","기타국소고기","축산",48,13538,0.003545575
"A02",837,"한우곰거리","일반한우","축산",474,13538,0.035012557
"A02",844,"한우규격","일반한우","축산",930,13538,0.068695524
"A02",838,"한우등심","일반한우","축산",733,13538,0.054143891
"A02",839,"한우안심","일반한우","축산",200,13538,0.014773231
"A02",840,"한우양지","일반한우","축산",656,13538,0.048456197
"A02",841,"한우정육","일반한우","축산",1528,13538,0.112867484
"A02",842,"한우채끝","일반한우","축산",196,13538,0.014477766
"A02",843,"한우특수부위","일반한우","축산",68,13538,0.005022899
"A02",847,"산지한우","브랜드한우","축산",864,13538,0.063820358
"A02",848,"순한한우","브랜드한우","축산",122,13538,0.009011671
"A02",849,"진심한우","브랜드한우","축산",1066,13538,0.078741321
"A02",1599,"문화센터","문화센터","취미",228,13538,0.016841483
"A02",1339,"Digital Accessory","음반영상","취미",15,13538,0.001107992
"A02",598,"영상","음반영상","취미",128,13538,0.009454868
"A02",599,"음반","음반영상","취미",54,13538,0.003988772
"A02",595,"일반서적","서적","취미",187,13538,0.013812971
"A02",596,"참고서/수험서","서적","취미",104,13538,0.00768208
"A02",597,"퍼즐","서적","취미",197,13538,0.014551632
"A02",460,"캠핑소품","캠핑","취미",71,13538,0.005244497
"A02",457,"캠핑취사용품","캠핑","취미",17,13538,0.001255725
"A02",459,"캠핑텐트류","캠핑","취미",36,13538,0.002659182
"A02",458,"캠핑퍼니처용품","캠핑","취미",100,13538,0.007386615
"A02",455,"등산배낭","등산","취미",13,13538,0.00096026
"A02",456,"등산소품","등산","취미",34,13538,0.002511449
"A02",453,"등산의류","등산","취미",15,13538,0.001107992
"A02",454,"등산화","등산","취미",5,13538,0.000369331
"A02",155,"가드닝세트","원예용품","취미",47,13538,0.003471709
"A02",156,"배양토/영양제","원예용품","취미",75,13538,0.005539962
"A02",157,"살수용품","원예용품","취미",40,13538,0.002954646
"A02",98,"생화","원예용품","취미",135,13538,0.009971931
"A02",158,"시즌원예","원예용품","취미",60,13538,0.004431969
"A02",159,"원예공구","원예용품","취미",25,13538,0.001846654
"A02",160,"조화/숯","원예용품","취미",58,13538,0.004284237
"A02",161,"화분","원예용품","취미",66,13538,0.004875166
"A02",162,"화분받침","원예용품","취미",35,13538,0.002585315
"A02",166,"빗/이발기","애견용품","취미",59,13538,0.004358103
"A02",167,"샴푸/탈취제","애견용품","취미",132,13538,0.009750332
"A02",171,"스마트펫케어","애견용품","취미",1,13538,7.39e-05
"A02",173,"식기/물병","애견용품","취미",42,13538,0.003102378
"A02",164,"애견간식","애견용품","취미",580,13538,0.04284237
"A02",165,"애견건식사료","애견용품","취미",275,13538,0.020313192
"A02",172,"애견습식사료","애견용품","취미",136,13538,0.010045797
"A02",174,"애견잡화","애견용품","취미",116,13538,0.008568474
"A02",175,"의류/줄","애견용품","취미",117,13538,0.00864234
"A02",176,"이동장","애견용품","취미",15,13538,0.001107992
"A02",177,"장난감","애견용품","취미",102,13538,0.007534348
"A02",178,"패드","애견용품","취미",191,13538,0.014108436
"A02",179,"하우스/방석","애견용품","취미",47,13538,0.003471709
"A02",632,"곤충","수족관용품","취미",21,13538,0.001551189
"A02",633,"곤충용품","수족관용품","취미",83,13538,0.006130891
"A02",634,"관상어","수족관용품","취미",277,13538,0.020460925
"A02",635,"관상어용품","수족관용품","취미",423,13538,0.031245383
"A02",636,"관상조","수족관용품","취미",4,13538,0.000295465
"A02",637,"관상조용품","수족관용품","취미",21,13538,0.001551189
"A02",638,"소동물","수족관용품","취미",16,13538,0.001181858
"A02",639,"소동물용품","수족관용품","취미",188,13538,0.013886837
"A02",640,"어항세트","수족관용품","취미",41,13538,0.003028512
"A02",641,"온라인수족관용품","수족관용품","취미",1,13538,7.39e-05
"A02",626,"미용","동물병원","취미",35,13538,0.002585315
"A02",627,"분양","동물병원","취미",3,13538,0.000221598
"A02",628,"진료","동물병원","취미",51,13538,0.003767174
"A02",629,"처방사료","동물병원","취미",53,13538,0.003914906
"A02",630,"호텔","동물병원","취미",2,13538,0.000147732
"A02",631,"훈련","동물병원","취미",3,13538,0.000221598
"A02",618,"덴탈비식품","덴탈케어","취미",91,13538,0.00672182
"A02",619,"덴탈식품","덴탈케어","취미",205,13538,0.015142562
"A02",620,"고양이간식","고양이용품","취미",73,13538,0.005392229
"A02",621,"고양이건식사료","고양이용품","취미",61,13538,0.004505835
"A02",624,"고양이습식사료","고양이용품","취미",93,13538,0.006869552
"A02",622,"고양이잡화","고양이용품","취미",41,13538,0.003028512
"A02",623,"배변용품","고양이용품","취미",54,13538,0.003988772
"A02",625,"캣타워/장난감","고양이용품","취미",59,13538,0.004358103
"A02",1531,"비디오게임기","VIDEOGAME","취미",46,13538,0.003397843
"A02",1533,"비디오게임소프트웨어","VIDEOGAME","취미",147,13538,0.010858325
"A02",1532,"비디오게임액세서리","VIDEOGAME","취미",51,13538,0.003767174
"A02",1534,"컴퓨터게임소프트웨어","VIDEOGAME","취미",9,13538,0.000664795
"A02",664,"거치대","휴대폰용품","취미",162,13538,0.011966317
"A02",666,"충전기","휴대폰용품","취미",190,13538,0.014034569
"A02",667,"핸즈프리용품","휴대폰용품","취미",11,13538,0.000812528
"A02",99,"계절카시트","카시트/매트","취미",89,13538,0.006574088
"A02",100,"카매트","카시트/매트","취미",39,13538,0.00288078
"A02",163,"카시트","카시트/매트","취미",16,13538,0.001181858
"A02",669,"소형가전","장착용품","취미",5,13538,0.000369331
"A02",1574,"오토바이ACC","장착용품","취미",1,13538,7.39e-05
"A02",670,"외부액세서리","장착용품","취미",134,13538,0.009898065
"A02",662,"걸이형장식품","자동차장식용품","취미",4,13538,0.000295465
"A02",663,"실내수납용품","자동차장식용품","취미",47,13538,0.003471709
"A02",654,"자동차방향제","자동차방향제/소취제","취미",807,13538,0.059609987
"A02",655,"자동차소취제","자동차방향제/소취제","취미",162,13538,0.011966317
"A02",656,"미러류","자동차 편의용품","취미",78,13538,0.00576156
"A02",657,"실내수납용품","자동차 편의용품","취미",30,13538,0.002215985
"A02",658,"실내편의용품","자동차 편의용품","취미",275,13538,0.020313192
"A02",659,"쿠션류","자동차 편의용품","취미",54,13538,0.003988772
"A02",660,"핸들커버","자동차 편의용품","취미",85,13538,0.006278623
"A02",661,"햇빛차단용품","자동차 편의용품","취미",104,13538,0.00768208
"A02",652,"세차도구","세차용품","취미",382,13538,0.028216871
"A02",653,"세차케미칼류","세차용품","취미",596,13538,0.044024228
"A02",642,"실내DIY용품","교환/보수용품","취미",27,13538,0.001994386
"A02",643,"실내편의용품","교환/보수용품","취미",39,13538,0.00288078
"A02",644,"에어컨필터","교환/보수용품","취미",102,13538,0.007534348
"A02",645,"오일/첨가제","교환/보수용품","취미",251,13538,0.018540405
"A02",646,"와이퍼","교환/보수용품","취미",471,13538,0.034790959
"A02",647,"워셔액","교환/보수용품","취미",661,13538,0.048825528
"A02",648,"자동차보수용품","교환/보수용품","취미",85,13538,0.006278623
"A02",649,"자동차소모품","교환/보수용품","취미",45,13538,0.003323977
"A02",650,"자동차제설용품","교환/보수용품","취미",120,13538,0.008863939
"A02",651,"페인트류","교환/보수용품","취미",68,13538,0.005022899
"A02",566,"일반성인침구","성인침구","가정",421,13538,0.031097651
"A02",560,"디자인엔","브랜드침구","가정",38,13538,0.002806914
"A02",561,"룸베이","브랜드침구","가정",125,13538,0.009233269
"A02",562,"메종디오르","브랜드침구","가정",9,13538,0.000664795
"A02",563,"바니루이스","브랜드침구","가정",140,13538,0.010341262
"A02",564,"브랜드성인침구3","브랜드침구","가정",13,13538,0.00096026
"A02",565,"애슐리까사","브랜드침구","가정",76,13538,0.005613828
"A02",1475,"T-SHOP","차","음료",69,13538,0.005096765
"A02",1581,"건강미용차","차","음료",622,13538,0.045944748
"A02",50,"녹차","차","음료",335,13538,0.024745162
"A02",1456,"식수용차","차","음료",746,13538,0.055104151
"A02",1179,"티백차","차","음료",660,13538,0.048751662
"A02",1255,"믹스커피","인스턴트커피","음료",2396,13538,0.176983306
"A02",1256,"아이스커피","인스턴트커피","음료",173,13538,0.012778845
"A02",1257,"용기리필커피","인스턴트커피","음료",528,13538,0.03900133
"A02",1258,"분쇄원두커피","원두커피","음료",182,13538,0.01344364
"A02",1259,"스틱원두커피","원두커피","음료",1339,13538,0.098906781
"A02",1260,"캡슐원두커피","원두커피","음료",152,13538,0.011227655
"A02",1261,"티백/드립 커피","원두커피","음료",269,13538,0.019869996
"A02",1262,"홀빈원두커피","원두커피","음료",153,13538,0.011301522
"A02",1264,"분말차","시즌차","음료",568,13538,0.041955976
"A02",1265,"아이스티","시즌차","음료",300,13538,0.022159846
"A02",1266,"액상차","시즌차","음료",668,13538,0.049342591
"A02",1267,"코코아","시즌차","음료",864,13538,0.063820358
"A02",1269,"국산꿀","꿀","음료",312,13538,0.02304624
"A02",1270,"수입꿀","꿀","음료",30,13538,0.002215985
"A02",1603,"간편조리용기","조리용기","생필품",3,13538,0.000221598
"A02",1604,"곰솥/들통","조리용기","생필품",42,13538,0.003102378
"A02",1600,"냄비","조리용기","생필품",364,13538,0.02688728
"A02",1601,"뚝배기","조리용기","생필품",92,13538,0.006795686
"A02",1606,"믹싱볼/양푼","조리용기","생필품",139,13538,0.010267395
"A02",1602,"압력솥","조리용기","생필품",77,13538,0.005687694
"A02",1607,"온라인조리용기","조리용기","생필품",7,13538,0.000517063
"A02",1605,"주전자","조리용기","생필품",102,13538,0.007534348
"A02",21,"체/바구니","조리용기","생필품",158,13538,0.011670852
"A02",1315,"프라이팬","조리용기","생필품",914,13538,0.067513665
"A02",1611,"도마","조리도구","생필품",233,13538,0.017210814
"A02",1608,"보조조리도구","조리도구","생필품",1422,13538,0.105037672
"A02",1610,"식과도","조리도구","생필품",234,13538,0.01728468
"A02",1612,"쟁반","조리도구","생필품",153,13538,0.011301522
"A02",1609,"주방가위","조리도구","생필품",140,13538,0.010341262
"A02",1613,"체/바구니","조리도구","생필품",13,13538,0.00096026
"A02",520,"브랜드도자기","그릇/수저","생필품",208,13538,0.01536416
"A02",519,"생활도자기","그릇/수저","생필품",295,13538,0.021790516
"A02",521,"수저","그릇/수저","생필품",277,13538,0.020460925
"A02",527,"온라인그릇/수저","그릇/수저","생필품",4,13538,0.000295465
"A02",524,"제빵용품","그릇/수저","생필품",249,13538,0.018392672
"A02",525,"커피/티용품","그릇/수저","생필품",306,13538,0.022603043
"A02",522,"컵","그릇/수저","생필품",333,13538,0.024597429
"A02",523,"텀블러","그릇/수저","생필품",64,13538,0.004727434
"A02",526,"테이블장식용품","그릇/수저","생필품",99,13538,0.007312749
"A02",1156,"네일","색조화장품","미용",505,13538,0.037302408
"A02",1157,"립","색조화장품","미용",700,13538,0.051706308
"A02",1158,"베이스","색조화장품","미용",734,13538,0.054217757
"A02",1159,"블러셔","색조화장품","미용",22,13538,0.001625055
"A02",1160,"아이","색조화장품","미용",734,13538,0.054217757
"A02",1161,"드럭스토어","드럭스토어","미용",776,13538,0.057320136
"A02",1152,"남성화장품","기초화장품","미용",447,13538,0.033018171
"A02",1153,"여성화장품","기초화장품","미용",2504,13538,0.184960851
"A02",1154,"일반화장품","기초화장품","미용",3547,13538,0.26200325
